oculoTS,unityTS,currFrame,LeftPosX,LeftPosY,RightPosX,RightPosY,cam_pitch,cam_yaw,cam_roll,sphere_yaw,meanGazeDir.x,meanGazeDir.y,meanGazeDir.z,leftBasePt.x,leftBasePt.y,leftBasePt.z,rightBasePt.x,rightBasePt.y,rightBasePt.z,leftGazeDir.x,leftGazeDir.y,leftGazeDir.z,rightGazeDir.x,rightGazeDir.y,rightGazeDir.z,binPor.x,binPor.y,Lval,Rval
657528133153,63690416622600,503,1315.636,665.1363,1306.303,667.9286,349.6623,294.7039,355.2953,224.8687,0.2678454,-0.1558833,0.9507677,-0.03042558,0.007173604,-0.02547076,0.02893713,0.007277904,-0.02763074,0.2754294,-0.1588653,0.9481036,0.2356567,-0.160548,0.9584833,1310.969,666.5324True,True
657532116039,63690416622600,0,1313.564,665.7103,1306.034,668.0069,349.6623,294.7039,355.2953,224.8687,0.2665528,-0.1566856,0.950999,-0.03041717,0.007213057,-0.02543061,0.02890939,0.00728964,-0.02763399,0.2728609,-0.166854,0.9474738,0.2388582,-0.1624118,0.9573762,1309.799,666.8586True,True
657536178185,63690416622600,0,1310.904,666.1221,1304.861,667.9561,349.6623,294.7039,355.2953,224.8687,0.2644684,-0.1571908,0.9514974,-0.03039887,0.00721181,-0.02540774,0.02890658,0.00730333,-0.02765137,0.2686703,-0.1640022,0.9491678,0.2369478,-0.1647504,0.9574513,1307.882,667.0391True,True
657540114315,63690416622600,0,1310.372,666.196,1304.045,668.1818,349.6623,294.7039,355.2953,224.8687,0.263726,-0.157566,0.9516415,-0.03041854,0.007195656,-0.02551294,0.02891711,0.007320972,-0.02762958,0.276109,-0.1571096,0.9481985,0.2333847,-0.1675698,0.9578371,1307.208,667.1889True,True
657544097486,63690416622600,0,1308.335,666.4987,1302.618,668.277,349.6623,294.7039,355.2953,224.8687,0.2618351,-0.1581044,0.9520743,-0.03040784,0.007202157,-0.02554237,0.02893741,0.007306312,-0.02765012,0.2707626,-0.1590991,0.9494078,0.2296719,-0.1641843,0.9593197,1305.477,667.3878True,True
657548146517,63690416622600,0,1307.849,666.739,1301.104,668.2248,349.6623,294.7039,355.2953,224.8687,0.2607439,-0.1583675,0.9523299,-0.03042289,0.007220063,-0.02565201,0.02894559,0.007299441,-0.02765192,0.2750854,-0.1598521,0.9480376,0.228745,-0.163215,0.9597065,1304.477,667.4819True,True
657552117144,63690416622600,0,1305.953,666.9687,1299.152,667.843,349.6623,294.7039,355.2953,224.8687,0.2586665,-0.1582855,0.9529099,-0.03040754,0.007214542,-0.02569788,0.02895991,0.007273741,-0.02758877,0.2692627,-0.1599664,0.9496886,0.2241718,-0.1561729,0.9619548,1302.553,667.4058True,True
657556136809,63690416622600,0,1303.148,667.422,1297.212,668.0286,349.6623,294.7039,355.2953,224.8687,0.2560601,-0.1591295,0.953473,-0.03037468,0.007236162,-0.02560615,0.02897393,0.007295932,-0.02756463,0.2601926,-0.1641036,0.9515092,0.2210727,-0.1644121,0.9612989,1300.18,667.7253True,True
657560116845,63690416622600,0,1301.459,667.9012,1296.822,667.9005,349.6623,294.7039,355.2953,224.8687,0.254913,-0.1595809,0.953705,-0.03036978,0.007250329,-0.02569759,0.02894755,0.007291357,-0.02757477,0.261536,-0.1632968,0.9512797,0.2274121,-0.161851,0.9602541,1299.14,667.9009True,True
657564121685,63690416622600,0,1298.985,668.2888,1295.047,667.8929,349.6623,294.7039,355.2953,224.8687,0.2525823,-0.1601164,0.9542353,-0.03034947,0.007265747,-0.02560315,0.02896385,0.007277376,-0.02757484,0.2571426,-0.1691576,0.9514533,0.220864,-0.1616963,0.9618074,1297.016,668.0908True,True
657568117971,63690416622650,0,1296.45,668.6328,1294.838,667.9938,349.6726,294.9159,355.3103,204.6907,0.2510653,-0.1606906,0.9545389,-0.03033305,0.007263415,-0.02565246,0.0289492,0.007272823,-0.02762102,0.2540995,-0.1639093,0.9531879,0.2263565,-0.1608852,0.9606658,1295.644,668.3133True,True
657572129653,63690416622650,0,1295.272,668.8332,1292.508,668.1275,349.6726,294.9159,355.3103,204.6907,0.2491348,-0.1611557,0.9549663,-0.03033497,0.007251986,-0.0256943,0.02897939,0.007289872,-0.02756795,0.2570198,-0.1648566,0.9522411,0.2162104,-0.1647764,0.9623418,1293.89,668.4803True,True
657576140765,63690416622658,0,1293.012,668.6987,1291.648,668.0754,349.6895,295.7933,355.354,204.6907,0.2474378,-0.1610144,0.9554312,-0.03032003,0.00724787,-0.02574374,0.028961,0.007285477,-0.02759887,0.2527106,-0.1636505,0.9536015,0.2211163,-0.1621267,0.961677,1292.33,668.387True,True
657580153018,63690416622658,0,1291.783,668.688,1290.695,668.0491,349.6895,295.7933,355.354,204.6907,0.2462458,-0.1610226,0.9557377,-0.03031125,0.007259774,-0.02585709,0.02894977,0.007292487,-0.02760919,0.2537779,-0.1638554,0.9532828,0.2220196,-0.1642306,0.9611117,1291.239,668.3686True,True
657584170117,63690416622658,0,1289.417,668.7946,1289.727,668.1403,349.6895,295.7933,355.354,204.6907,0.2444099,-0.1613264,0.9561576,-0.03029096,0.00725611,-0.02592974,0.0289465,0.00731814,-0.02759072,0.2491564,-0.1617867,0.954854,0.2204948,-0.1688549,0.9606612,1289.572,668.4675True,True
657588184935,63690416622669,0,1287.905,668.9187,1289.018,668.353,349.6976,296.0156,355.369,204.6907,0.2431757,-0.1617639,0.9563985,-0.03029176,0.007260934,-0.02599828,0.02894941,0.007327104,-0.02755414,0.2495094,-0.163565,0.9544588,0.2201876,-0.1689194,0.9607204,1288.461,668.6359True,True
657592190345,63690416622669,0,1286.339,668.9589,1288.535,668.4753,349.6976,296.0156,355.369,204.6907,0.2420434,-0.1619973,0.9566461,-0.03028707,0.007258187,-0.02607223,0.02893574,0.007313792,-0.02760398,0.2486449,-0.1626185,0.954846,0.2215326,-0.1661642,0.9608917,1287.437,668.7171True,True
657596151849,63690416622679,0,1284.335,668.7097,1288.254,668.8689,349.6983,296.2331,355.3806,204.6907,0.2407809,-0.162215,0.9569277,-0.03026182,0.007222855,-0.02607482,0.02893343,0.007312949,-0.02757137,0.2439971,-0.1563414,0.9570908,0.2204971,-0.1669359,0.9609961,1286.294,668.7892True,True
657600165812,63690416622679,0,1283.358,668.5817,1288.428,669.0284,349.6983,296.2331,355.3806,204.6907,0.2403379,-0.1622696,0.9570298,-0.03026465,0.007236658,-0.02615233,0.02890836,0.007320443,-0.02752819,0.2464754,-0.1615071,0.9555969,0.2227775,-0.1678151,0.9603168,1285.893,668.8051True,True
657604129597,63690416622679,0,1281.837,668.3732,1288.166,669.4606,349.6983,296.2331,355.3806,204.6907,0.2393468,-0.1625671,0.9572278,-0.03025654,0.007240655,-0.02615589,0.0288984,0.007340776,-0.02747219,0.2434444,-0.1594995,0.9567104,0.222842,-0.1721983,0.9595255,1285.001,668.9169True,True
657608153253,63690416622690,0,1279.69,668.0344,1288.026,669.7891,349.6822,296.4384,355.3904,204.6907,0.2380879,-0.1626071,0.9575349,-0.03022243,0.007245595,-0.0262373,0.02889958,0.007339019,-0.02739775,0.2365993,-0.1608078,0.9582075,0.2195063,-0.1701626,0.9606569,1283.858,668.9117True,True
657612132718,63690416622690,0,1278.492,668.0461,1287.218,670.2296,349.6822,296.4384,355.3904,204.6907,0.236962,-0.163172,0.9577181,-0.03023234,0.00726248,-0.02623452,0.02892007,0.007346369,-0.02742903,0.2387328,-0.1644007,0.9570679,0.2159564,-0.1724426,0.9610548,1282.855,669.1379True,True
657616169205,63690416622702,0,1277.124,667.789,1287.529,670.6048,349.6808,296.6576,355.4191,204.6907,0.236374,-0.1633314,0.9578362,-0.03023233,0.007243262,-0.02629274,0.02889736,0.007355087,-0.02744477,0.2388877,-0.1592043,0.9579074,0.220036,-0.1736477,0.9599118,1282.327,669.1969True,True
657620116739,63690416622702,0,1276.286,667.8123,1287.118,670.9474,349.6808,296.6576,355.4191,204.6907,0.2356685,-0.1637798,0.9579334,-0.03024394,0.007268374,-0.02636261,0.02890648,0.007338693,-0.02752578,0.2405643,-0.164081,0.9566641,0.2165513,-0.171586,0.9610743,1281.702,669.3799True,True
657624136118,63690416622702,0,1275.346,667.8357,1287.025,670.9921,349.6808,296.6576,355.4191,204.6907,0.2350955,-0.1638813,0.9580569,-0.03024618,0.007279486,-0.0263807,0.02888527,0.007307405,-0.02752021,0.2405913,-0.1643269,0.9566151,0.2203677,-0.1664445,0.9611109,1281.186,669.4139True,True
657628118150,63690416622702,0,1274.619,667.9477,1286.721,671.01,349.6808,296.6576,355.4191,204.6907,0.2345195,-0.1640536,0.9581685,-0.03024507,0.007288115,-0.02644345,0.02889364,0.007309798,-0.02749868,0.239968,-0.1645498,0.9567333,0.2174168,-0.1693549,0.9612746,1280.67,669.4788True,True
