OcutimeStamp,UnityTimeStamp,leftPor.x,leftPor.y,rightPor.x,rightPor.y,cameraPosition.x,cameraPosition.y,cameraPosition.z,cameraRotation.x,cameraRotation.y,cameraRotation.z,cameraRotation.w,torsoPosition.x,torsoPosition.y,torsoPosition.z,torsoRotation.x,torsoRotation.y,torsoRotation.z,torsoRotation.w,meanBasePoint.x,meanBasePoint.y,meanBasePoint.z,meanGazeDirection.x,meanGazeDirection.y,meanGazeDirection.z,leftBasePoint.x,leftBasePoint.y,leftBasePoint.z,rightBasePoint.x,rightBasePoint.y,rightBasePoint.z,leftEyeDirection.x,leftEyeDirection.y,leftEyeDirection.z,rightEyeDirection.x,rightEyeDirection.y,rightEyeDirection.z,valL,valR
20324432289,63709683148624,0.5437994,0.5041004,0.4815652,0.5084596,0.1338268,1.561337,0.3321754,0.01384231,0.9777277,-0.02244272,0.2082146,1.773798,1.105193,1.628135,0,0,0,1,-0.1326315,-1.554653,-0.3711383,-0.01802739,-0.9998375,-0.0001115158,-0.03168223,0.006309586,-0.03891354,0.03407275,0.007057892,-0.03901236,0.04309082,0.009490967,0.9990234,0.0244751,0.0201416,0.9994965,True,True
20324440542,63709683148638,0.5437884,0.5049096,0.4790338,0.5103804,0.1340113,1.561234,0.3317656,0.01398976,0.9778077,-0.0225512,0.2078169,1.773798,1.105193,1.628135,0,0,0,1,-0.1328124,-1.554539,-0.3707622,-0.01814174,-0.9998354,-0.0002081468,-0.03168397,0.006308227,-0.03890782,0.03408183,0.007080765,-0.03908548,0.0430603,0.01187134,0.9989929,0.01777649,0.02578735,0.9994965,True,True
20324449084,63709683148646,0.5412263,0.5059042,0.4762994,0.5078868,0.1340825,1.561188,0.3317068,0.01412216,0.9777741,-0.02267374,0.2079526,1.773798,1.105193,1.628135,0,0,0,1,-0.1328904,-1.554518,-0.3706219,-0.01829734,-0.9998326,-0.0002806792,-0.03169369,0.006304611,-0.03888985,0.034078,0.007034515,-0.0389404,0.0362854,0.01480103,0.9992218,0.01054382,0.01846313,0.9997711,True,True
20324457269,63709683148648,0.5432749,0.5055836,0.4812822,0.5078468,0.1342916,1.561129,0.3313538,0.01416391,0.9778603,-0.0229043,0.2075188,1.773798,1.105193,1.628135,0,0,0,1,-0.133112,-1.554505,-0.3701111,-0.01840072,-0.9998307,-0.0002853269,-0.03170001,0.006300232,-0.03886664,0.03405931,0.006947128,-0.03864807,0.04170227,0.01385498,0.9990234,0.02372742,0.01834106,0.9995422,True,True
20324465844,63709683148659,0.542963,0.5052982,0.4812769,0.5086984,0.1345146,1.561056,0.3309706,0.01437724,0.9778942,-0.02346453,0.2072816,1.773798,1.105193,1.628135,0,0,0,1,-0.1333365,-1.554433,-0.3697187,-0.01883332,-0.9998226,-0.0003580259,-0.03170198,0.006301377,-0.03886379,0.03405811,0.00694426,-0.03863229,0.0408783,0.01301575,0.9990692,0.02371216,0.02084351,0.9994965,True,True
20324473963,63709683148669,0.5431832,0.5065485,0.4813061,0.5092646,0.1347392,1.56095,0.3305998,0.0147088,0.9779295,-0.02389545,0.2070423,1.773798,1.105193,1.628135,0,0,0,1,-0.1335657,-1.554328,-0.3693326,-0.01918617,-0.9998158,-0.000535956,-0.03170984,0.006303803,-0.03884895,0.03405688,0.006941391,-0.03861652,0.04145813,0.01669312,0.9989929,0.02378845,0.02250671,0.9994507,True,True
20324482296,63709683148678,0.5421452,0.5077722,0.4804291,0.5093109,0.1348412,1.56094,0.33056,0.01480987,0.9778906,-0.0240516,0.2072011,1.773798,1.105193,1.628135,0,0,0,1,-0.1336711,-1.554318,-0.369284,-0.01933351,-0.9998129,-0.0005815548,-0.0317179,0.006301147,-0.03881567,0.03405811,0.00694426,-0.03863229,0.03871155,0.02029419,0.9990387,0.02146912,0.02264404,0.9995117,True,True
20324490387,63709683148680,0.5439622,0.5060976,0.4795524,0.5094249,0.1350844,1.560862,0.330193,0.01499803,0.977943,-0.02444156,0.2068941,1.773798,1.105193,1.628135,0,0,0,1,-0.1339156,-1.554231,-0.3689305,-0.01962708,-0.9998071,-0.0006636203,-0.03172173,0.006314438,-0.03882703,0.03405931,0.006947128,-0.03864807,0.04351807,0.0153656,0.9989319,0.01914978,0.02297974,0.9995422,True,True
20324498894,63709683148691,0.5443437,0.5063988,0.4789175,0.5085106,0.135377,1.560747,0.3298169,0.01517712,0.9779348,-0.0248837,0.206867,1.773798,1.105193,1.628135,0,0,0,1,-0.1342086,-1.554103,-0.3685697,-0.01997307,-0.9998003,-0.0007256853,-0.03172513,0.006321365,-0.03882672,0.03406207,0.006966858,-0.03867873,0.04452515,0.01625061,0.9988708,0.01747131,0.02029419,0.9996338,True,True
20324507069,63709683148703,0.5444788,0.5088276,0.4786807,0.5076486,0.1356927,1.560651,0.3293962,0.01550009,0.9779319,-0.02537305,0.2067974,1.773798,1.105193,1.628135,0,0,0,1,-0.1345273,-1.553999,-0.3681495,-0.02037288,-0.9997921,-0.0008853647,-0.03172946,0.006317017,-0.03879703,0.03406024,0.006986572,-0.03870938,0.0448761,0.02339172,0.9987183,0.0168457,0.01776123,0.9996948,True,True
20324515456,63709683148712,0.5430401,0.5080323,0.4786057,0.5075188,0.1357618,1.56063,0.3293266,0.0155687,0.9779148,-0.02540236,0.2068694,1.773798,1.105193,1.628135,0,0,0,1,-0.1345977,-1.55398,-0.368069,-0.02041856,-0.9997911,-0.0009282148,-0.0317316,0.006309891,-0.03877246,0.03405977,0.006990005,-0.03871223,0.04107666,0.02105713,0.9989319,0.01664734,0.01737976,0.9997101,True,True
20324523877,63709683148713,0.5424969,0.5073937,0.4785364,0.5072644,0.1360449,1.560537,0.3289331,0.01580781,0.9779369,-0.02583292,0.2066935,1.773798,1.105193,1.628135,0,0,0,1,-0.1348821,-1.553889,-0.3676617,-0.02076479,-0.9997839,-0.001038157,-0.03173373,0.006302765,-0.0387479,0.03405931,0.006993439,-0.03870938,0.03964233,0.0191803,0.9990234,0.01646423,0.01663208,0.9997253,True,True
20324532487,63709683148725,0.5421512,0.5079642,0.4780696,0.5080794,0.1364132,1.560362,0.3285339,0.01615828,0.9779027,-0.02639001,0.2067583,1.773798,1.105193,1.628135,0,0,0,1,-0.135252,-1.553717,-0.3672423,-0.02122637,-0.999774,-0.001204442,-0.03173605,0.006295044,-0.03871132,0.03405835,0.006995987,-0.03870546,0.03872681,0.02085876,0.9990234,0.01522827,0.01902771,0.9996948,True,True
20324540544,63709683148736,0.5428845,0.5081101,0.4775913,0.5090815,0.1367534,1.560226,0.3280895,0.01646683,0.9778678,-0.0270087,0.2068187,1.773798,1.105193,1.628135,0,0,0,1,-0.1355938,-1.553579,-0.3667817,-0.02171673,-0.9997633,-0.001331549,-0.03173836,0.006294861,-0.038675,0.03405739,0.006998535,-0.03870938,0.04066467,0.02128601,0.9989319,0.01396179,0.02197266,0.999649,True,True
20324548901,63709683148745,0.5426477,0.5080373,0.4780355,0.5095438,0.1367759,1.560169,0.3280233,0.01638978,0.9778371,-0.02709755,0.206958,1.773798,1.105193,1.628135,0,0,0,1,-0.1356153,-1.553521,-0.3667189,-0.02177056,-0.9997622,-0.001259834,-0.03173605,0.006295868,-0.03867899,0.03405714,0.006998688,-0.03871223,0.04003906,0.02107239,0.9989624,0.01513672,0.02333069,0.9996033,True,True
20324557302,63709683148747,0.5423591,0.5080733,0.4776262,0.5100319,0.1370844,1.560041,0.3276023,0.01664237,0.9778267,-0.02762137,0.2069183,1.773798,1.105193,1.628135,0,0,0,1,-0.1359229,-1.553393,-0.3663014,-0.02218992,-0.9997529,-0.001362843,-0.03173373,0.00629689,-0.03868297,0.03405688,0.006998856,-0.03871509,0.03927612,0.0211792,0.9989929,0.01405334,0.02476501,0.999588,True,True
20324565508,63709683148758,0.5408601,0.5095926,0.4775168,0.5105409,0.1373796,1.5599,0.3271377,0.01707818,0.9778123,-0.02836654,0.2068495,1.773798,1.105193,1.628135,0,0,0,1,-0.1362118,-1.55327,-0.3657625,-0.02280316,-0.9997388,-0.001564923,-0.03172133,0.006260391,-0.03853229,0.03405681,0.006999252,-0.03871725,0.03530884,0.02565002,0.9990387,0.01376343,0.02626038,0.9995575,True,True
20324573860,63709683148770,0.5427037,0.5115879,0.4776324,0.5110864,0.1377027,1.55975,0.3266661,0.01721922,0.9777688,-0.029007,0.2069547,1.773798,1.105193,1.628135,0,0,0,1,-0.136536,-1.553136,-0.3652325,-0.023271,-0.999728,-0.001568017,-0.03172331,0.00622879,-0.03841342,0.03405672,0.006999649,-0.03871942,0.04017639,0.0315094,0.9986877,0.0140686,0.02786255,0.9995117,True,True
20324582279,63709683148778,0.5388826,0.5109974,0.477454,0.5119957,0.1377443,1.559788,0.3266968,0.01718701,0.9777515,-0.0290217,0.2070372,1.773798,1.105193,1.628135,0,0,0,1,-0.1365799,-1.55319,-0.365218,-0.02331272,-0.9997271,-0.001540005,-0.03172653,0.006191452,-0.03827986,0.0340554,0.007004745,-0.03876262,0.03007507,0.02978516,0.9990997,0.01359558,0.03053284,0.9994354,True,True
20324590588,63709683148784,0.5400147,0.5122082,0.4775583,0.5129468,0.1380548,1.559655,0.3262591,0.0174352,0.9777282,-0.02961628,0.2070424,1.773798,1.105193,1.628135,0,0,0,1,-0.1368922,-1.553064,-0.3647648,-0.02376736,-0.9997162,-0.001629102,-0.03172806,0.006173874,-0.03821902,0.03405316,0.007009689,-0.03879238,0.0330658,0.03334045,0.9988861,0.01387024,0.0333252,0.9993439,True,True
20324598977,63709683148792,0.5421057,0.5132494,0.4773721,0.5087751,0.1383485,1.559522,0.325802,0.01755655,0.9776888,-0.03035879,0.2071103,1.773798,1.105193,1.628135,0,0,0,1,-0.1371879,-1.552899,-0.364328,-0.02430383,-0.9997033,-0.001601561,-0.03172818,0.006146683,-0.03811981,0.03404935,0.007100967,-0.0389322,0.03858948,0.03639221,0.9985809,0.01338196,0.02107239,0.9996796,True,True
20324607393,63709683148801,0.5423958,0.5141019,0.477372,0.5085,0.1386091,1.559389,0.325349,0.01773757,0.9776685,-0.03108692,0.2070831,1.773798,1.105193,1.628135,0,0,0,1,-0.137448,-1.552769,-0.3638479,-0.02485102,-0.9996898,-0.001622163,-0.03172722,0.00613681,-0.03806568,0.03404935,0.007104523,-0.0389322,0.03935242,0.03889465,0.9984589,0.01338196,0.02026367,0.9996948,True,True
20324615672,63709683148812,0.5421421,0.5143666,0.4772972,0.5090296,0.1389189,1.559263,0.3248845,0.01789651,0.977645,-0.03189959,0.2070569,1.773798,1.105193,1.628135,0,0,0,1,-0.1377573,-1.552641,-0.3633775,-0.02546085,-0.9996745,-0.001613992,-0.03172617,0.006135025,-0.03805377,0.03404935,0.007108383,-0.0389322,0.03868103,0.03967285,0.9984589,0.01318359,0.02182007,0.9996643,True,True
20324623878,63709683148821,0.5419633,0.5145378,0.4772285,0.5103644,0.1389132,1.559195,0.3248684,0.01790687,0.9776673,-0.03194315,0.2069436,1.773798,1.105193,1.628135,0,0,0,1,-0.137751,-1.552569,-0.3633711,-0.02549306,-0.9996737,-0.001618096,-0.03172511,0.00613681,-0.03806568,0.03404935,0.007115158,-0.03893964,0.03820801,0.04017639,0.9984589,0.01300049,0.02574158,0.9995728,True,True
20324632390,63709683148823,0.5419056,0.5145742,0.477217,0.510437,0.1392123,1.559048,0.3244138,0.01811196,0.9776477,-0.03265077,0.2069078,1.773798,1.105193,1.628135,0,0,0,1,-0.1380495,-1.552418,-0.3629201,-0.02603174,-0.9996598,-0.001659272,-0.03172372,0.00614122,-0.03807297,0.03404935,0.007118683,-0.03893964,0.03805542,0.0402832,0.9984589,0.01296997,0.0259552,0.9995728,True,True
20324640490,63709683148835,0.541848,0.5145897,0.4772691,0.5109306,0.1395005,1.558862,0.323939,0.01831629,0.9776541,-0.03364743,0.2066999,1.773798,1.105193,1.628135,0,0,0,1,-0.138337,-1.55223,-0.3624489,-0.02677247,-0.9996402,-0.001660816,-0.03172235,0.006145645,-0.03808026,0.03404935,0.007118683,-0.03893964,0.03790283,0.04032898,0.9984589,0.0131073,0.02740479,0.999527,True,True
20324648997,63709683148846,0.5419466,0.5148914,0.4773327,0.511232,0.1396064,1.558606,0.323487,0.0184789,0.9776309,-0.03460413,0.2066373,1.773798,1.105193,1.628135,0,0,0,1,-0.1384421,-1.55197,-0.3620069,-0.02748079,-0.999621,-0.001634852,-0.03172075,0.006152252,-0.03810021,0.03404935,0.007118683,-0.03893964,0.03816223,0.04121399,0.9984131,0.01327515,0.02828979,0.9994965,True,True
20324657213,63709683148846,0.542005,0.5152138,0.477333,0.5120321,0.1396064,1.558606,0.323487,0.0184789,0.9776309,-0.03460413,0.2066373,1.773798,1.105193,1.628135,0,0,0,1,-0.1384413,-1.551967,-0.3620168,-0.02748059,-0.999621,-0.001635258,-0.03171916,0.006158859,-0.03812013,0.03404935,0.007118683,-0.03893964,0.03831482,0.04216003,0.9983673,0.01327515,0.03063965,0.9994354,True,True
20324665690,63709683148857,0.5418608,0.515328,0.4773101,0.5125933,0.1398638,1.558382,0.3230295,0.01899648,0.9776142,-0.03553475,0.2065114,1.773798,1.105193,1.628135,0,0,0,1,-0.1386977,-1.551742,-0.3615627,-0.02822453,-0.9995998,-0.001870423,-0.03171735,0.006164062,-0.03813205,0.03404965,0.007115158,-0.03893423,0.03793335,0.04249573,0.9983673,0.01321411,0.0322876,0.9993896,True,True
20324674054,63709683148868,0.5417167,0.5154058,0.4772873,0.513004,0.1401724,1.55819,0.3225239,0.01925583,0.9776506,-0.03660645,0.2061276,1.773798,1.105193,1.628135,0,0,0,1,-0.1390052,-1.551551,-0.361062,-0.02902278,-0.9995769,-0.001905977,-0.03171553,0.006169266,-0.03814395,0.03404991,0.007109726,-0.0389322,0.03755188,0.04272461,0.9983673,0.01315308,0.03349304,0.9993439,True,True
20324682301,63709683148879,0.542017,0.5155101,0.477276,0.5136797,0.1404848,1.557991,0.3219248,0.01965242,0.9776604,-0.037717,0.2058432,1.773798,1.105193,1.628135,0,0,0,1,-0.1393165,-1.551349,-0.3604586,-0.0298683,-0.9995518,-0.002032323,-0.03171387,0.00617511,-0.03815826,0.0340504,0.007108826,-0.03890923,0.03834534,0.04302979,0.9983368,0.01312256,0.03547668,0.9992828,True,True
20324690498,63709683148879,0.5423118,0.5155782,0.477034,0.5141736,0.1404848,1.557991,0.3219248,0.01965242,0.9776604,-0.037717,0.2058432,1.773798,1.105193,1.628135,0,0,0,1,-0.1393143,-1.551346,-0.360464,-0.02986802,-0.9995518,-0.002032554,-0.0317122,0.006180939,-0.03817256,0.03405318,0.007108826,-0.03890582,0.03912354,0.04322815,0.998291,0.01248169,0.03692627,0.9992371,True,True
20324698876,63709683148891,0.5403616,0.5165219,0.4767007,0.5166289,0.1406873,1.557787,0.3213583,0.02010522,0.9776788,-0.03880069,0.2055101,1.773798,1.105193,1.628135,0,0,0,1,-0.1395037,-1.551099,-0.3600664,-0.03072315,-0.9995255,-0.002205903,-0.03169403,0.00625296,-0.03844186,0.0340611,0.007123032,-0.03897452,0.03396606,0.04600525,0.9983521,0.01159668,0.04412842,0.9989471,True,True
20324707259,63709683148902,0.5457329,0.5125842,0.4801186,0.5109215,0.1409132,1.557549,0.3208158,0.02050439,0.9777144,-0.04005267,0.2050607,1.773798,1.105193,1.628135,0,0,0,1,-0.1396542,-1.550934,-0.3595769,-0.03158922,-0.9994983,-0.002317075,-0.03161185,0.006047821,-0.03804297,0.03412978,0.007181549,-0.03947919,0.048172,0.03442383,0.99823,0.02064514,0.02737427,0.9994049,True,True
20324715431,63709683148912,0.5630109,0.4935401,0.4980424,0.4976025,0.1409691,1.557512,0.3207417,0.02063117,0.977717,-0.04037849,0.2049721,1.773798,1.105193,1.628135,0,0,0,1,-0.1395544,-1.55108,-0.3595073,-0.03153314,-0.9994999,-0.002376362,-0.03141231,0.006012527,-0.03849321,0.03424159,0.006850296,-0.03903783,0.09361267,-0.02149963,0.9953613,0.06794739,-0.01174927,0.9976044,True,True
20324723787,63709683148913,0.5836041,0.4758271,0.5100446,0.478669,0.1412271,1.557294,0.3202209,0.02101744,0.9777269,-0.04150843,0.2046593,1.773798,1.105193,1.628135,0,0,0,1,-0.1396366,-1.551203,-0.3587571,-0.03211045,-0.9994811,-0.002536254,-0.03116998,0.00559613,-0.03805197,0.03435086,0.006586746,-0.03902046,0.1466217,-0.07276917,0.9865112,0.09916687,-0.06697083,0.9927979,True,True
20324732151,63709683148924,0.5979348,0.4527886,0.5223468,0.4544,0.1414416,1.55695,0.3196069,0.02144748,0.9777403,-0.04326841,0.2041857,1.773798,1.105193,1.628135,0,0,0,1,-0.1396867,-1.550976,-0.3585945,-0.03319457,-0.9994453,-0.002671649,-0.03089671,0.005383987,-0.03827805,0.0344066,0.006565109,-0.03969708,0.1816864,-0.1378784,0.9736328,0.1300812,-0.1363373,0.9820709,True,True
20324740581,63709683148935,0.6073651,0.4288723,0.5266416,0.4304998,0.1416732,1.556544,0.319015,0.02174869,0.9777566,-0.04537031,0.2036188,1.773798,1.105193,1.628135,0,0,0,1,-0.139846,-1.550797,-0.3581094,-0.0346131,-0.9993972,-0.002682997,-0.03074954,0.005008789,-0.03799817,0.03440401,0.00648465,-0.04019051,0.2026978,-0.203125,0.9579315,0.1394043,-0.2026825,0.9692535,True,True
20324748812,63709683148946,0.6053104,0.4039963,0.5259995,0.4116823,0.141633,1.556399,0.3188879,0.02184953,0.9777323,-0.04618612,0.2035414,1.773798,1.105193,1.628135,0,0,0,1,-0.1397915,-1.550715,-0.3584713,-0.03523267,-0.9993755,-0.002719534,-0.03067201,0.005038712,-0.03883922,0.034355,0.006329971,-0.0403277,0.194458,-0.2691193,0.9432678,0.1361237,-0.2532806,0.9577637,True,True
20324756969,63709683148959,0.6050114,0.3915684,0.5273376,0.4014893,0.1418743,1.555873,0.3182724,0.02256876,0.9777414,-0.04882304,0.2028023,1.773798,1.105193,1.628135,0,0,0,1,-0.1400637,-1.550725,-0.3574039,-0.03648579,-0.9993302,-0.002831327,-0.03068393,0.0047025,-0.03835359,0.03431593,0.006009094,-0.0398253,0.1924591,-0.3025208,0.9335022,0.1390076,-0.2815552,0.9494171,True,True
20324765288,63709683148962,0.6061659,0.3823371,0.5248228,0.3909119,0.1421181,1.555495,0.3176816,0.0230669,0.9777381,-0.05080469,0.2022748,1.773798,1.105193,1.628135,0,0,0,1,-0.1403077,-1.55009,-0.357277,-0.03867423,-0.9992473,-0.003056741,-0.0306907,0.004830017,-0.03907964,0.03431145,0.005979569,-0.0401113,0.1930695,-0.3233795,0.9263458,0.1310425,-0.3068695,0.9426727,True,True
20324773926,63709683148969,0.6054925,0.3846393,0.5278836,0.3880343,0.1423238,1.554878,0.3170293,0.02434671,0.9777037,-0.05396851,0.2014701,1.773798,1.105193,1.628135,0,0,0,1,-0.1405238,-1.549511,-0.3566719,-0.04106988,-0.99915,-0.003545824,-0.03073225,0.004740387,-0.0389691,0.03433222,0.00599469,-0.04031624,0.191864,-0.3178406,0.9285126,0.1381989,-0.3137512,0.9393921,True,True
20324782004,63709683148979,0.604288,0.382179,0.5289623,0.3920531,0.1424754,1.554252,0.3163646,0.02552809,0.9776656,-0.05692402,0.2006938,1.773798,1.105193,1.628135,0,0,0,1,-0.1406826,-1.548849,-0.3561603,-0.04331964,-0.9990533,-0.003988521,-0.03075992,0.004788132,-0.03915266,0.03434552,0.006016586,-0.0404387,0.1885986,-0.3240509,0.9270325,0.1413116,-0.3035736,0.9422607,True,True
20324790401,63709683148979,0.5998453,0.3872678,0.5261992,0.3900959,0.1424754,1.554252,0.3163646,0.02552809,0.9776656,-0.05692402,0.2006938,1.773798,1.105193,1.628135,0,0,0,1,-0.1406858,-1.548844,-0.3561731,-0.04337383,-0.999051,-0.00397228,-0.03077272,0.004815124,-0.03922695,0.03435202,0.006000168,-0.04039001,0.178833,-0.3121643,0.9330292,0.1343231,-0.3087769,0.9415894,True,True
20324798881,63709683148991,0.6004033,0.3893108,0.5242499,0.3933026,0.142614,1.553677,0.3157076,0.02675841,0.977663,-0.05949977,0.1997967,1.773798,1.105193,1.628135,0,0,0,1,-0.1408337,-1.548281,-0.3554319,-0.04536008,-0.9989606,-0.004503744,-0.03079129,0.004778885,-0.03905183,0.03435188,0.006012314,-0.04039671,0.180481,-0.3070068,0.9344177,0.1298981,-0.3009033,0.9447479,True,True
20324806905,63709683149002,0.5988238,0.3889258,0.5243422,0.3960023,0.1427832,1.553195,0.3150559,0.02775056,0.9777026,-0.06165252,0.1988129,1.773798,1.105193,1.628135,0,0,0,1,-0.1410138,-1.547837,-0.3546085,-0.04700371,-0.9988825,-0.004940228,-0.03081746,0.004729553,-0.03882426,0.0343562,0.005987167,-0.04028092,0.1766357,-0.3081818,0.9347687,0.1304169,-0.2940521,0.9468384,True,True
20324815447,63709683149013,0.5982019,0.3916997,0.5246165,0.3963878,0.1429385,1.552722,0.3143807,0.02851163,0.9777536,-0.06373578,0.1977947,1.773798,1.105193,1.628135,0,0,0,1,-0.1411783,-1.547394,-0.353823,-0.04855109,-0.998807,-0.005225124,-0.0308437,0.004688629,-0.03866707,0.03436404,0.005967529,-0.04021752,0.1755524,-0.3013306,0.9372101,0.131134,-0.293045,0.947052,True,True
20324823687,63709683149013,0.5989881,0.3917066,0.5240203,0.3986207,0.1429385,1.552722,0.3143807,0.02851163,0.9777536,-0.06373578,0.1977947,1.773798,1.105193,1.628135,0,0,0,1,-0.141185,-1.547433,-0.3537176,-0.04854983,-0.9988071,-0.005219866,-0.03086597,0.004646347,-0.03854803,0.03437293,0.00593071,-0.04012576,0.1774445,-0.3012085,0.9368896,0.1298981,-0.2873993,0.9489441,True,True
20324832116,63709683149024,0.6007869,0.3938318,0.5238295,0.4008215,0.1431117,1.552277,0.3137153,0.02941322,0.9778101,-0.06581224,0.1967006,1.773798,1.105193,1.628135,0,0,0,1,-0.141362,-1.547035,-0.3529508,-0.05009061,-0.9987289,-0.005612829,-0.03088064,0.004607178,-0.03848451,0.03438008,0.005876388,-0.03998638,0.1820831,-0.2956238,0.9377747,0.1296539,-0.2817688,0.9506683,True,True
20324840393,63709683149035,0.6018562,0.3941024,0.5233974,0.4026527,0.1432932,1.55179,0.3131099,0.03017517,0.9779192,-0.06791491,0.195323,1.773798,1.105193,1.628135,0,0,0,1,-0.1415493,-1.546564,-0.3523163,-0.05162032,-0.9986492,-0.005923568,-0.030898,0.004619659,-0.03854402,0.03438579,0.005831863,-0.03986862,0.1846924,-0.2947998,0.9375305,0.1287689,-0.2770844,0.9521637,True,True
20324848774,63709683149046,0.594833,0.399986,0.5266621,0.4031609,0.1434495,1.551286,0.3125174,0.03087049,0.9779705,-0.07007148,0.1941924,1.773798,1.105193,1.628135,0,0,0,1,-0.1417098,-1.546073,-0.3516856,-0.05322076,-0.9985638,-0.006155916,-0.03091345,0.004631897,-0.0385802,0.03439295,0.005793121,-0.03975615,0.1685486,-0.2807312,0.9448547,0.1369019,-0.2754669,0.9514923,True,True
20324856925,63709683149046,0.595358,0.4008192,0.5226164,0.4059315,0.1434495,1.551286,0.3125174,0.03087049,0.9779705,-0.07007148,0.1941924,1.773798,1.105193,1.628135,0,0,0,1,-0.1417175,-1.546099,-0.3515948,-0.05324852,-0.9985624,-0.006143671,-0.03093492,0.004583603,-0.03841261,0.03439906,0.005788742,-0.03974214,0.1699371,-0.2785339,0.9452667,0.1271515,-0.2686462,0.9548035,True,True
20324865407,63709683149057,0.5959594,0.4022325,0.5241765,0.4045459,0.1435711,1.5508,0.3118889,0.03173941,0.9780355,-0.07224844,0.1929233,1.773798,1.105193,1.628135,0,0,0,1,-0.141842,-1.54558,-0.3510802,-0.0548312,-0.9984743,-0.006529734,-0.03094304,0.004654648,-0.03864625,0.03440133,0.005785935,-0.03973636,0.1715851,-0.274826,0.9460449,0.1308899,-0.27211,0.9533081,True,True
20324873649,63709683149068,0.595913,0.4060458,0.5230293,0.4122169,0.1436891,1.550319,0.311341,0.03275943,0.9780744,-0.07446779,0.1917078,1.773798,1.105193,1.628135,0,0,0,1,-0.1419646,-1.545086,-0.3505912,-0.05649068,-0.9983786,-0.006990203,-0.03095653,0.004620056,-0.03853876,0.03440556,0.005845764,-0.03996158,0.1719666,-0.2649689,0.9487915,0.1287689,-0.252121,0.9590759,True,True
20324882000,63709683149077,0.5947973,0.4051535,0.5226967,0.4119447,0.1435672,1.550258,0.3113238,0.03280418,0.9780475,-0.07437967,0.1918714,1.773798,1.105193,1.628135,0,0,0,1,-0.1418517,-1.545024,-0.3505698,-0.05645422,-0.9983805,-0.007026454,-0.03097374,0.004626587,-0.03854553,0.03440471,0.005841675,-0.03994661,0.1691284,-0.2674103,0.9486084,0.1279144,-0.2528687,0.9589996,True,True
20324890455,63709683149079,0.5936175,0.4079955,0.5242318,0.4132473,0.1437118,1.549768,0.3107272,0.03369825,0.9780605,-0.07654807,0.1907941,1.773798,1.105193,1.628135,0,0,0,1,-0.1420088,-1.544583,-0.3497838,-0.05805128,-0.998286,-0.007417881,-0.03099359,0.004585708,-0.03839461,0.03439945,0.005784744,-0.03971857,0.1665955,-0.2601471,0.9510803,0.1318665,-0.2492981,0.9593964,True,True
20324898692,63709683149091,0.5913443,0.409773,0.5193359,0.4126569,0.1438076,1.549316,0.3101805,0.0343941,0.9780862,-0.07868327,0.1896663,1.773798,1.105193,1.628135,0,0,0,1,-0.142119,-1.54417,-0.349083,-0.05965015,-0.9981898,-0.007676104,-0.03101611,0.00453537,-0.03821596,0.03439333,0.005757385,-0.039589,0.1612244,-0.2557373,0.9532013,0.1195679,-0.2512512,0.960495,True,True
20324906902,63709683149101,0.5932448,0.4109337,0.5218946,0.4183063,0.143898,1.548897,0.3096913,0.03509246,0.9780841,-0.0805226,0.1887751,1.773798,1.105193,1.628135,0,0,0,1,-0.1422244,-1.54372,-0.3486779,-0.0609612,-0.9981083,-0.007967425,-0.03103955,0.004546173,-0.03822885,0.0343866,0.005807892,-0.03974452,0.1660309,-0.2524872,0.9532318,0.1264648,-0.2360229,0.9634705,True,True
20324915287,63709683149112,0.5937303,0.4119414,0.5244793,0.4149785,0.1439174,1.548957,0.3097637,0.0349745,0.9780591,-0.08038856,0.1889839,1.773798,1.105193,1.628135,0,0,0,1,-0.1422677,-1.543712,-0.3489404,-0.06083846,-0.9981164,-0.007897387,-0.03106499,0.004563553,-0.03825803,0.03436442,0.00592572,-0.04009537,0.1673431,-0.2497864,0.9537201,0.1326447,-0.2446899,0.9604797,True,True
20324923568,63709683149114,0.5912807,0.4149461,0.5206918,0.4155569,0.1440483,1.548506,0.3092205,0.03575584,0.9780507,-0.08242875,0.1879997,1.773798,1.105193,1.628135,0,0,0,1,-0.1424097,-1.54322,-0.3485253,-0.06237735,-0.9980188,-0.008223427,-0.03108012,0.00461113,-0.03839298,0.03435736,0.005961655,-0.04021667,0.1616516,-0.2420959,0.9566803,0.1232147,-0.243454,0.9620514,True,True
20324932008,63709683149124,0.5906032,0.4102497,0.5237191,0.4176424,0.1441621,1.548093,0.3087838,0.03649382,0.9779879,-0.08444563,0.1872878,1.773798,1.105193,1.628135,0,0,0,1,-0.1425319,-1.542751,-0.3482421,-0.06384006,-0.9979237,-0.008530037,-0.03109393,0.004721207,-0.03870904,0.03435433,0.005961716,-0.04020759,0.1594543,-0.2545624,0.9538116,0.1309814,-0.2376556,0.9624634,True,True
20324940279,63709683149135,0.5888386,0.4146169,0.5225934,0.4192156,0.1443501,1.547629,0.3083619,0.03732143,0.9778525,-0.08671296,0.1867953,1.773798,1.105193,1.628135,0,0,0,1,-0.1427204,-1.542264,-0.3479097,-0.06554583,-0.9978104,-0.008833103,-0.03109268,0.004798294,-0.03898613,0.03435202,0.005931229,-0.04010962,0.1555786,-0.2432098,0.9574127,0.1282959,-0.2335358,0.9638367,True,True
