oculoTS,unityTS,currFrame,LeftPosX,LeftPosY,RightPosX,RightPosY,cam_pitch,cam_yaw,cam_roll,sphere_yaw,meanGazeDir.x,meanGazeDir.y,meanGazeDir.z,leftBasePt.x,leftBasePt.y,leftBasePt.z,rightBasePt.x,rightBasePt.y,rightBasePt.z,leftGazeDir.x,leftGazeDir.y,leftGazeDir.z,rightGazeDir.x,rightGazeDir.y,rightGazeDir.z,binPor.x,binPor.y,Lval,Rval
668569913139,63690511081372,0,1060.486,683.8138,1100.354,667.4797,342.1151,302.667,352.3702,198.4372,0.0005038735,-0.1832586,0.9830647,-0.0282306,0.004723469,-0.0311312,0.03037747,0.006603971,-0.03445023,-0.001387768,-0.203972,0.9789757,0.002097498,-0.1815589,0.9833778,1080.42,675.6468True,True
668573968156,63690511081372,0,1060.821,684.3784,1100.614,668.6703,342.1151,302.667,352.3702,198.4372,0.000860138,-0.1853118,0.9826794,-0.0282454,0.004719448,-0.03122647,0.03035769,0.006607071,-0.03445851,-0.004278688,-0.202408,0.9792919,0.004135805,-0.1791163,0.9838192,1080.718,676.5244True,True
668577915975,63690511081372,0,1060.854,685.1221,1100.683,669.5469,342.1151,302.667,352.3702,198.4372,0.0009206007,-0.1872053,0.9823204,-0.02824444,0.004734993,-0.03122478,0.03035367,0.006624607,-0.03439445,-0.006841491,-0.205916,0.9785458,0.002847678,-0.182887,0.9831298,1080.768,677.3345True,True
668581871207,63690511081372,0,1060.833,685.678,1099.993,670.1343,342.1151,302.667,352.3702,198.4372,0.0004947252,-0.1885401,0.9820653,-0.02826029,0.0047435,-0.03122203,0.03036229,0.006616228,-0.03434473,-0.005370763,-0.204215,0.9789113,-0.0004474952,-0.1801643,0.9836364,1080.413,677.9062True,True
668585907693,63690511081372,0,1060.853,685.4347,1099.462,671.5013,342.1151,302.667,352.3702,198.4372,0.0001882494,-0.189851,0.9818128,-0.02827583,0.004739033,-0.03125103,0.03035782,0.006625703,-0.0342635,-0.004855209,-0.2013329,0.9795108,-0.003079303,-0.1839653,0.9829279,1080.157,678.468True,True
668589899418,63690511081372,0,1060.989,685.1865,1098.67,672.5234,342.1151,302.667,352.3702,198.4372,-0.0002043245,-0.1907534,0.981638,-0.02829572,0.004718984,-0.03131399,0.03034273,0.006639341,-0.03415988,-0.003383835,-0.1935936,0.981076,-0.001839988,-0.1855772,0.9826279,1079.829,678.855True,True
668593899696,63690511081372,0,1061.438,684.4887,1097.468,673.1841,342.1151,302.667,352.3702,198.4372,-0.0006552158,-0.19071,0.9816462,-0.02835171,0.004697658,-0.03173775,0.0303458,0.006629938,-0.0340859,0.001024535,-0.1947303,0.9808563,-0.003914467,-0.1829496,0.9831145,1079.453,678.8364True,True
668597898834,63690511081372,0,1061.561,683.4639,1096.746,674.0786,342.1151,302.667,352.3702,198.4372,-0.001013337,-0.1905579,0.9816754,-0.02836229,0.00465154,-0.03201283,0.0303524,0.006639327,-0.03395827,-0.001062202,-0.1817076,0.983352,-0.006624381,-0.1840893,0.9828872,1079.154,678.7712True,True
668601893980,63690511081372,0,1061.906,681.8848,1095.923,674.5195,342.1151,302.667,352.3702,198.4372,-0.001299865,-0.1892306,0.9819317,-0.02838317,0.004636176,-0.03215988,0.03033628,0.006620629,-0.03389503,0.0009235938,-0.1754553,0.984487,-0.005855698,-0.1780263,0.9840083,1078.915,678.2021True,True
668605897679,63690511081372,0,1062.725,680.4445,1094.936,674.6716,342.1151,302.667,352.3702,198.4372,-0.001400889,-0.1877273,0.9822202,-0.02841884,0.004648308,-0.03224167,0.03033064,0.006637304,-0.03390532,0.005122351,-0.1764934,0.9842885,-0.00644565,-0.1790664,0.9838158,1078.831,677.558True,True
668609912212,63690511081372,0,1063.346,679.189,1094.276,674.9802,342.1151,302.667,352.3702,198.4372,-0.001424099,-0.1866212,0.9824309,-0.02843833,0.004662982,-0.03242536,0.03032448,0.006676461,-0.03403832,0.002439821,-0.1754177,0.9844911,-0.006487369,-0.1831219,0.9830688,1078.812,677.0845True,True
668613897665,63690511081372,0,1063.179,678.0182,1093.154,674.8036,342.1151,302.667,352.3702,198.4372,-0.00219798,-0.1850462,0.9827274,-0.02842898,0.004677618,-0.03251979,0.03032996,0.006673127,-0.03409673,-0.002537217,-0.1751329,0.9845415,-0.01077738,-0.1777422,0.9840181,1078.166,676.4109True,True
668617913624,63690511081372,0,1062.93,677.558,1091.73,674.879,342.1151,302.667,352.3702,198.4372,-0.003200402,-0.1845956,0.9828094,-0.0284191,0.004739942,-0.03215902,0.0303379,0.006700151,-0.03415206,-0.00603062,-0.1836073,0.9829812,-0.01380866,-0.1814846,0.9832969,1077.33,676.2185True,True
668621921885,63690511081372,0,1063.486,677.0889,1091.296,674.8702,342.1151,302.667,352.3702,198.4372,-0.003127582,-0.1840365,0.9829143,-0.02847978,0.004771781,-0.03214613,0.03029568,0.006713388,-0.0340524,-0.0003477825,-0.1882746,0.9821163,-0.00662078,-0.1825974,0.9831654,1077.391,675.9796True,True
668625888806,63690511081372,0,1063.581,676.7647,1090.792,674.9749,342.1151,302.667,352.3702,198.4372,-0.00337316,-0.1837796,0.9829616,-0.02849335,0.004803511,-0.03231983,0.03028003,0.006725833,-0.03404722,-0.002744146,-0.1914196,0.9815044,-0.00734249,-0.1831362,0.9830601,1077.187,675.8698True,True
